event_timestamp,event_seq,event_type,order_status,order_id,parent_order_id,client_order_id,broker_order_id,exchange_order_id,account_id,trader_id,desk,book,strategy_id,source_system,symbol,exchange,product_type,contract_month,currency,multiplier,tick_size,side,order_type,time_in_force,quantity,limit_price,stop_price,best_bid,best_ask,mid_price,spread,filled_quantity,remaining_quantity,last_fill_qty,last_fill_price,avg_fill_price,pre_trade_risk_check,risk_limit_id,current_position,max_position_limit,reject_reason,new_attribute
2025-12-12T08:00:00.585000Z,1,NEW,NEW,dfcdd43a-2f87-48d1-b480-bbb3ce44e7a6,2276e137-bc06-4094-8584-1b78bb989aa4,HDPITCU8WU,BRK164867,EX7655194,ACC02,TRDR01,Commodities,Commo_Spreads,STRAT01,ALGO,CL,NYMEX,FUT,202512,USD,1000,0.01,BUY,LIMIT,DAY,25,72.49,,72.5,72.53,72.52,0.03,0,25,,,,PASS,,-140,500,,Test-new-value
2025-12-12T08:00:01.152000Z,1,NEW,NEW,1cfd059c-e3d9-458c-bc5f-ed1300e663ab,,3GKFTVLE48,BRK786782,EX1905850,ACC15,TRDR02,Equities,Delta1,STRAT11,ALGO,CL,NYMEX,FUT,202601,USD,1000,0.01,SELL,STOP_LIMIT,DAY,3,71.72,71.73,71.83,71.87,71.85000000000001,0.04,0,3,,,,PASS,,5,500,
2025-12-12T08:00:01.165000Z,2,SENT,SENT,1cfd059c-e3d9-458c-bc5f-ed1300e663ab,,3GKFTVLE48,BRK786782,EX1905850,ACC15,TRDR02,Equities,Delta1,STRAT11,ALGO,CL,NYMEX,FUT,202601,USD,1000,0.01,SELL,STOP_LIMIT,DAY,3,71.72,71.73,71.83,71.87,71.85000000000001,0.04,0,3,,,,PASS,,5,500,
2025-12-12T08:00:01.174000Z,3,ACK,ACK,1cfd059c-e3d9-458c-bc5f-ed1300e663ab,,3GKFTVLE48,BRK786782,EX1905850,ACC15,TRDR02,Equities,Delta1,STRAT11,ALGO,CL,NYMEX,FUT,202601,USD,1000,0.01,SELL,STOP_LIMIT,DAY,3,71.72,71.73,71.83,71.87,71.85000000000001,0.04,0,3,,,,PASS,,5,500,
2025-12-12T08:00:01.791000Z,1,NEW,NEW,7ef61089-a1d5-4bd2-964a-e2ee74f56f2c,,HNW8VRER9R,BRK427000,EX2440905,ACC05,TRDR01,Commodities,Commo_Spreads,,GUI,CL,NYMEX,FUT,202512,USD,1000,0.01,BUY,LIMIT,DAY,25,72.34,,72.33,72.37,72.35000000000001,0.04,0,25,,,,PASS,,-95,500,
2025-12-12T08:00:01.815000Z,2,SENT,SENT,7ef61089-a1d5-4bd2-964a-e2ee74f56f2c,,HNW8VRER9R,BRK427000,EX2440905,ACC05,TRDR01,Commodities,Commo_Spreads,,GUI,CL,NYMEX,FUT,202512,USD,1000,0.01,BUY,LIMIT,DAY,25,72.34,,72.33,72.37,72.35000000000001,0.04,0,25,,,,PASS,,-95,500,
2025-12-12T08:00:01.834000Z,3,ACK,ACK,7ef61089-a1d5-4bd2-964a-e2ee74f56f2c,,HNW8VRER9R,BRK427000,EX2440905,ACC05,TRDR01,Commodities,Commo_Spreads,,GUI,CL,NYMEX,FUT,202512,USD,1000,0.01,BUY,LIMIT,DAY,25,72.34,,72.33,72.37,72.35000000000001,0.04,0,25,,,,PASS,,-95,500,
2025-12-12T08:00:26.834000Z,4,CANCEL,CANCELED,7ef61089-a1d5-4bd2-964a-e2ee74f56f2c,,HNW8VRER9R,BRK427000,EX2440905,ACC05,TRDR01,Commodities,Commo_Spreads,,GUI,CL,NYMEX,FUT,202512,USD,1000,0.01,BUY,LIMIT,DAY,25,72.34,,72.33,72.37,72.35000000000001,0.04,0,25,,,,PASS,,-95,500,
2025-12-12T08:00:02.193000Z,1,NEW,NEW,de106153-03a4-41b1-b0ff-81ce87996245,,SWW21HIO2H,BRK616719,EX6965349,ACC24,TRDR05,Commodities,Energy_1,,FIX,CL,NYMEX,FUT,202601,USD,1000,0.01,BUY,LIMIT,DAY,10,72.42,,72.4,72.44,72.42,0.04,0,10,,,,PASS,,109,500,
2025-12-12T08:00:02.222000Z,2,SENT,SENT,de106153-03a4-41b1-b0ff-81ce87996245,,SWW21HIO2H,BRK616719,EX6965349,ACC24,TRDR05,Commodities,Energy_1,,FIX,CL,NYMEX,FUT,202601,USD,1000,0.01,BUY,LIMIT,DAY,10,72.42,,72.4,72.44,72.42,0.04,0,10,,,,PASS,,109,500,
2025-12-12T08:00:02.267000Z,3,ACK,ACK,de106153-03a4-41b1-b0ff-81ce87996245,,SWW21HIO2H,BRK616719,EX6965349,ACC24,TRDR05,Commodities,Energy_1,,FIX,CL,NYMEX,FUT,202601,USD,1000,0.01,BUY,LIMIT,DAY,10,72.42,,72.4,72.44,72.42,0.04,0,10,,,,PASS,,109,500,
2025-12-12T08:00:02.592000Z,1,NEW,NEW,5d60c1fa-c216-4bb0-bf73-10c6166d399c,,X4ENZH6PWD,BRK856888,EX7641067,ACC15,ALGO01,Rates,G10_Rates_2,,FIX,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,20,5123.0,,5122.75,5123.25,5123.0,0.5,0,20,,,,PASS,,102,500,
2025-12-12T08:00:02.602000Z,2,SENT,SENT,5d60c1fa-c216-4bb0-bf73-10c6166d399c,,X4ENZH6PWD,BRK856888,EX7641067,ACC15,ALGO01,Rates,G10_Rates_2,,FIX,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,20,5123.0,,5122.75,5123.25,5123.0,0.5,0,20,,,,PASS,,102,500,
2025-12-12T08:00:02.681000Z,3,ACK,ACK,5d60c1fa-c216-4bb0-bf73-10c6166d399c,,X4ENZH6PWD,BRK856888,EX7641067,ACC15,ALGO01,Rates,G10_Rates_2,,FIX,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,20,5123.0,,5122.75,5123.25,5123.0,0.5,0,20,,,,PASS,,102,500,
2025-12-12T08:00:24.681000Z,4,CANCEL,CANCELED,5d60c1fa-c216-4bb0-bf73-10c6166d399c,,X4ENZH6PWD,BRK856888,EX7641067,ACC15,ALGO01,Rates,G10_Rates_2,,FIX,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,20,5123.0,,5122.75,5123.25,5123.0,0.5,0,20,,,,PASS,,102,500,
2025-12-12T08:00:02.528000Z,1,NEW,NEW,631d109a-b0e0-4374-81c8-c0ecfad9f052,,5BHS1LT4C0,BRK580416,EX9669808,ACC14,ALGO02,Equities,Index_Arb,STRAT09,FIX,NQ,CME,FUT,202604,USD,20,0.25,BUY,LIMIT,DAY,2,18211.25,,18211.5,18211.75,18211.5,0.25,0,2,,,,PASS,,111,500,
2025-12-12T08:00:02.538000Z,2,SENT,SENT,631d109a-b0e0-4374-81c8-c0ecfad9f052,,5BHS1LT4C0,BRK580416,EX9669808,ACC14,ALGO02,Equities,Index_Arb,STRAT09,FIX,NQ,CME,FUT,202604,USD,20,0.25,BUY,LIMIT,DAY,2,18211.25,,18211.5,18211.75,18211.5,0.25,0,2,,,,PASS,,111,500,
2025-12-12T08:00:02.561000Z,3,ACK,ACK,631d109a-b0e0-4374-81c8-c0ecfad9f052,,5BHS1LT4C0,BRK580416,EX9669808,ACC14,ALGO02,Equities,Index_Arb,STRAT09,FIX,NQ,CME,FUT,202604,USD,20,0.25,BUY,LIMIT,DAY,2,18211.25,,18211.5,18211.75,18211.5,0.25,0,2,,,,PASS,,111,500,
2025-12-12T08:00:02.581000Z,4,PARTIAL_FILL,PARTIALLY_FILLED,631d109a-b0e0-4374-81c8-c0ecfad9f052,,5BHS1LT4C0,BRK580416,EX9669808,ACC14,ALGO02,Equities,Index_Arb,STRAT09,FIX,NQ,CME,FUT,202604,USD,20,0.25,BUY,LIMIT,DAY,2,18211.25,,18211.5,18211.75,18211.5,0.25,1,1,1,18212.0,18212.0,PASS,,111,500,
2025-12-12T08:00:02.673000Z,5,FILL,FILLED,631d109a-b0e0-4374-81c8-c0ecfad9f052,,5BHS1LT4C0,BRK580416,EX9669808,ACC14,ALGO02,Equities,Index_Arb,STRAT09,FIX,NQ,CME,FUT,202604,USD,20,0.25,BUY,LIMIT,DAY,2,18211.25,,18211.5,18211.75,18211.5,0.25,2,0,1,18212.0,18212.0,PASS,,111,500,
2025-12-12T08:00:03.469000Z,1,NEW,NEW,5af043af-38fc-43b5-ade3-1673c36cf5a5,fd2a2ab4-3890-407a-b2b8-f0ff37962e7c,6PWSSYQTR7,BRK833183,EX9778001,ACC29,TRDR01,Macro,Global_Macro,STRAT05,ALGO,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,2,5139.5,,5139.75,5140.25,5140.0,0.5,0,2,,,,PASS,,-138,500,
2025-12-12T08:00:03.498000Z,2,SENT,SENT,5af043af-38fc-43b5-ade3-1673c36cf5a5,fd2a2ab4-3890-407a-b2b8-f0ff37962e7c,6PWSSYQTR7,BRK833183,EX9778001,ACC29,TRDR01,Macro,Global_Macro,STRAT05,ALGO,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,2,5139.5,,5139.75,5140.25,5140.0,0.5,0,2,,,,PASS,,-138,500,
2025-12-12T08:00:03.539000Z,3,ACK,ACK,5af043af-38fc-43b5-ade3-1673c36cf5a5,fd2a2ab4-3890-407a-b2b8-f0ff37962e7c,6PWSSYQTR7,BRK833183,EX9778001,ACC29,TRDR01,Macro,Global_Macro,STRAT05,ALGO,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,2,5139.5,,5139.75,5140.25,5140.0,0.5,0,2,,,,PASS,,-138,500,
2025-12-12T08:00:03.559000Z,4,FILL,FILLED,5af043af-38fc-43b5-ade3-1673c36cf5a5,fd2a2ab4-3890-407a-b2b8-f0ff37962e7c,6PWSSYQTR7,BRK833183,EX9778001,ACC29,TRDR01,Macro,Global_Macro,STRAT05,ALGO,ES,CME,FUT,202604,USD,50,0.25,BUY,LIMIT,DAY,2,5139.5,,5139.75,5140.25,5140.0,0.5,2,0,2,5140.0,5140.0,PASS,,-138,500,
2025-12-12T08:00:04.140000Z,1,NEW,NEW,5f6abbc2-aa95-480a-9589-3ce8ee4558b7,,YIZ9OPMDNM,BRK580951,EX8389660,ACC23,TRDR04,Rates,G10_Rates_2,,GUI,NQ,CME,FUT,202601,USD,20,0.25,SELL,LIMIT,IOC,20,18206.75,,18206.0,18206.75,18206.5,0.75,0,20,,,,PASS,,-83,500,
2025-12-12T08:00:04.147000Z,2,SENT,SENT,5f6abbc2-aa95-480a-9589-3ce8ee4558b7,,YIZ9OPMDNM,BRK580951,EX8389660,ACC23,TRDR04,Rates,G10_Rates_2,,GUI,NQ,CME,FUT,202601,USD,20,0.25,SELL,LIMIT,IOC,20,18206.75,,18206.0,18206.75,18206.5,0.75,0,20,,,,PASS,,-83,500,
2025-12-12T08:00:04.158000Z,3,ACK,ACK,5f6abbc2-aa95-480a-9589-3ce8ee4558b7,,YIZ9OPMDNM,BRK580951,EX8389660,ACC23,TRDR04,Rates,G10_Rates_2,,GUI,NQ,CME,FUT,202601,USD,20,0.25,SELL,LIMIT,IOC,20,18206.75,,18206.0,18206.75,18206.5,0.75,0,20,,,,PASS,,-83,500,
2025-12-12T08:00:04.178000Z,4,PARTIAL_FILL,PARTIALLY_FILLED,5f6abbc2-aa95-480a-9589-3ce8ee4558b7,,YIZ9OPMDNM,BRK580951,EX8389660,ACC23,TRDR04,Rates,G10_Rates_2,,GUI,NQ,CME,FUT,202601,USD,20,0.25,SELL,LIMIT,IOC,20,18206.75,,18206.0,18206.75,18206.5,0.75,9,11,9,18206.25,18206.25,PASS,,-83,500,
2025-12-12T08:00:03.825000Z,1,NEW,NEW,84fdb423-97a4-4e46-830f-e21f29e4b4fc,,YPC7W2D4C5,BRK575816,EX1193715,ACC11,TRDR03,Commodities,Energy_1,STRAT07,GUI,GC,COMEX,FUT,202605,USD,100,0.1,BUY,LIMIT,DAY,20,2055.0,,2054.9,2055.0,2054.9,0.1,0,20,,,,PASS,,-118,500,
2025-12-12T08:00:03.829000Z,2,SENT,SENT,84fdb423-97a4-4e46-830f-e21f29e4b4fc,,YPC7W2D4C5,BRK575816,EX1193715,ACC11,TRDR03,Commodities,Energy_1,STRAT07,GUI,GC,COMEX,FUT,202605,USD,100,0.1,BUY,LIMIT,DAY,20,2055.0,,2054.9,2055.0,2054.9,0.1,0,20,,,,PASS,,-118,500,
2025-12-12T08:00:03.853000Z,3,ACK,ACK,84fdb423-97a4-4e46-830f-e21f29e4b4fc,,YPC7W2D4C5,BRK575816,EX1193715,ACC11,TRDR03,Commodities,Energy_1,STRAT07,GUI,GC,COMEX,FUT,202605,USD,100,0.1,BUY,LIMIT,DAY,20,2055.0,,2054.9,2055.0,2054.9,0.1,0,20,,,,PASS,,-118,500,
2025-12-12T08:00:03.873000Z,4,FILL,FILLED,84fdb423-97a4-4e46-830f-e21f29e4b4fc,,YPC7W2D4C5,BRK575816,EX1193715,ACC11,TRDR03,Commodities,Energy_1,STRAT07,GUI,GC,COMEX,FUT,202605,USD,100,0.1,BUY,LIMIT,DAY,20,2055.0,,2054.9,2055.0,2054.9,0.1,20,0,20,2054.8,2054.8,PASS,,-118,500,
2025-12-12T08:00:04.077000Z,1,NEW,NEW,ea8776ff-4641-4a2e-af13-a3a2a6bf59cc,,9SIQXXXT58,BRK422733,EX4610140,ACC08,ALGO01,Rates,G10_Rates_1,,ALGO,ZN,CBOT,FUT,202512,USD,1000,0.015625,BUY,LIMIT,IOC,8,110.46875,,110.484375,110.515625,110.5,0.03125,0,8,,,,FAIL,POS_LIMIT,-134,500,POS_LIMIT
2025-12-12T08:00:04.082000Z,2,SENT,SENT,ea8776ff-4641-4a2e-af13-a3a2a6bf59cc,,9SIQXXXT58,BRK422733,EX4610140,ACC08,ALGO01,Rates,G10_Rates_1,,ALGO,ZN,CBOT,FUT,202512,USD,1000,0.015625,BUY,LIMIT,IOC,8,110.46875,,110.484375,110.515625,110.5,0.03125,0,8,,,,FAIL,POS_LIMIT,-134,500,POS_LIMIT
2025-12-12T08:00:04.115000Z,3,REJECTED,REJECTED,ea8776ff-4641-4a2e-af13-a3a2a6bf59cc,,9SIQXXXT58,BRK422733,EX4610140,ACC08,ALGO01,Rates,G10_Rates_1,,ALGO,ZN,CBOT,FUT,202512,USD,1000,0.015625,BUY,LIMIT,IOC,8,110.46875,,110.484375,110.515625,110.5,0.03125,0,8,,,,FAIL,POS_LIMIT,-134,500,POS_LIMIT
2025-12-12T08:00:04.559000Z,1,NEW,NEW,02765927-7fba-4ae7-ab91-8873e514ee3f,,BGJANL9LB5,BRK328448,EX6982485,ACC06,TRDR02,Commodities,Commo_Spreads,,GUI,NQ,CME,FUT,202605,USD,20,0.25,BUY,LIMIT,IOC,25,18048.5,,18048.25,18049.0,18048.5,0.75,0,25,,,,PASS,,197,500,
2025-12-12T08:00:04.565000Z,2,SENT,SENT,02765927-7fba-4ae7-ab91-8873e514ee3f,,BGJANL9LB5,BRK328448,EX6982485,ACC06,TRDR02,Commodities,Commo_Spreads,,GUI,NQ,CME,FUT,202605,USD,20,0.25,BUY,LIMIT,IOC,25,18048.5,,18048.25,18049.0,18048.5,0.75,0,25,,,,PASS,,197,500,
2025-12-12T08:00:04.599000Z,3,ACK,ACK,02765927-7fba-4ae7-ab91-8873e514ee3f,,BGJANL9LB5,BRK328448,EX6982485,ACC06,TRDR02,Commodities,Commo_Spreads,,GUI,NQ,CME,FUT,202605,USD,20,0.25,BUY,LIMIT,IOC,25,18048.5,,18048.25,18049.0,18048.5,0.75,0,25,,,,PASS,,197,500,
2025-12-12T08:00:04.782000Z,1,NEW,NEW,8a5c110d-f4b7-4c22-88d4-d89910302e2f,26774477-cf3b-44d3-ae12-b618f17046d1,V1ZRKWF3ZS,BRK550095,EX9481571,ACC05,ALGO01,Equities,Delta1,STRAT09,ALGO,GC,COMEX,FUT,202604,USD,100,0.1,BUY,LIMIT,DAY,2,2063.8,,2063.7000000000003,2063.8,2063.8,0.1,0,2,,,,PASS,,-179,500,
2025-12-12T08:00:04.806000Z,2,SENT,SENT,8a5c110d-f4b7-4c22-88d4-d89910302e2f,26774477-cf3b-44d3-ae12-b618f17046d1,V1ZRKWF3ZS,BRK550095,EX9481571,ACC05,ALGO01,Equities,Delta1,STRAT09,ALGO,GC,COMEX,FUT,202604,USD,100,0.1,BUY,LIMIT,DAY,2,2063.8,,2063.7000000000003,2063.8,2063.8,0.1,0,2,,,,PASS,,-179,500,
2025-12-12T08:00:04.820000Z,3,ACK,ACK,8a5c110d-f4b7-4c22-88d4-d89910302e2f,26774477-cf3b-44d3-ae12-b618f17046d1,V1ZRKWF3ZS,BRK550095,EX9481571,ACC05,ALGO01,Equities,Delta1,STRAT09,ALGO,GC,COMEX,FUT,202604,USD,100,0.1,BUY,LIMIT,DAY,2,2063.8,,2063.7000000000003,2063.8,2063.8,0.1,0,2,,,,PASS,,-179,500,
2025-12-12T08:00:04.840000Z,4,PARTIAL_FILL,PARTIALLY_FILLED,8a5c110d-f4b7-4c22-88d4-d89910302e2f,26774477-cf3b-44d3-ae12-b618f17046d1,V1ZRKWF3ZS,BRK550095,EX9481571,ACC05,ALGO01,Equities,Delta1,STRAT09,ALGO,GC,COMEX,FUT,202604,USD,100,0.1,BUY,LIMIT,DAY,2,2063.8,,2063.7000000000003,2063.8,2063.8,0.1,1,1,1,2063.6,2063.6,PASS,,-179,500,
2025-12-12T08:00:04.927000Z,5,FILL,FILLED,8a5c110d-f4b7-4c22-88d4-d89910302e2f,26774477-cf3b-44d3-ae12-b618f17046d1,V1ZRKWF3ZS,BRK550095,EX9481571,ACC05,ALGO01,Equities,Delta1,STRAT09,ALGO,GC,COMEX,FUT,202604,USD,100,0.1,BUY,LIMIT,DAY,2,2063.8,,2063.7000000000003,2063.8,2063.8,0.1,2,0,1,2063.7000000000003,2063.65,PASS,,-179,500,
2025-12-12T08:00:05.226000Z,1,NEW,NEW,c7d689e7-3e03-4284-a793-b11ec3fff26d,,0JCJ0H09RN,BRK602278,EX5820415,ACC25,TRDR05,Rates,FI_Arb,,ALGO,ES,CME,FUT,202604,USD,50,0.25,SELL,MARKET,DAY,25,,,5114.5,5114.75,5114.5,0.25,0,25,,,,PASS,,-31,500,
2025-12-12T08:00:05.246000Z,2,SENT,SENT,c7d689e7-3e03-4284-a793-b11ec3fff26d,,0JCJ0H09RN,BRK602278,EX5820415,ACC25,TRDR05,Rates,FI_Arb,,ALGO,ES,CME,FUT,202604,USD,50,0.25,SELL,MARKET,DAY,25,,,5114.5,5114.75,5114.5,0.25,0,25,,,,PASS,,-31,500,
2025-12-12T08:00:05.326000Z,3,ACK,ACK,c7d689e7-3e03-4284-a793-b11ec3fff26d,,0JCJ0H09RN,BRK602278,EX5820415,ACC25,TRDR05,Rates,FI_Arb,,ALGO,ES,CME,FUT,202604,USD,50,0.25,SELL,MARKET,DAY,25,,,5114.5,5114.75,5114.5,0.25,0,25,,,,PASS,,-31,500,
2025-12-12T08:00:05.346000Z,4,FILL,FILLED,c7d689e7-3e03-4284-a793-b11ec3fff26d,,0JCJ0H09RN,BRK602278,EX5820415,ACC25,TRDR05,Rates,FI_Arb,,ALGO,ES,CME,FUT,202604,USD,50,0.25,SELL,MARKET,DAY,25,,,5114.5,5114.75,5114.5,0.25,25,0,25,5114.5,5114.5,PASS,,-31,500,
2025-12-12T08:00:05.734000Z,1,NEW,NEW,9dd870c7-7636-4296-99dd-f28a4c5177f9,72c2ec1c-2d88-4148-84de-9864604c1688,9TLDRKCS99,BRK505639,EX4520484,ACC30,TRDR04,Macro,Macro_Sys,STRAT04,FIX,FGBL,EUREX,FUT,202602,EUR,100000,0.01,BUY,LIMIT,DAY,25,132.23,,132.21,132.23,132.22,0.02,0,25,,,,PASS,,-133,500,
2025-12-12T08:00:05.767000Z,2,SENT,SENT,9dd870c7-7636-4296-99dd-f28a4c5177f9,72c2ec1c-2d88-4148-84de-9864604c1688,9TLDRKCS99,BRK505639,EX4520484,ACC30,TRDR04,Macro,Macro_Sys,STRAT04,FIX,FGBL,EUREX,FUT,202602,EUR,100000,0.01,BUY,LIMIT,DAY,25,132.23,,132.21,132.23,132.22,0.02,0,25,,,,PASS,,-133,500,
2025-12-12T08:00:05.803000Z,3,ACK,ACK,9dd870c7-7636-4296-99dd-f28a4c5177f9,72c2ec1c-2d88-4148-84de-9864604c1688,9TLDRKCS99,BRK505639,EX4520484,ACC30,TRDR04,Macro,Macro_Sys,STRAT04,FIX,FGBL,EUREX,FUT,202602,EUR,100000,0.01,BUY,LIMIT,DAY,25,132.23,,132.21,132.23,132.22,0.02,0,25,,,,PASS,,-133,500,
2025-12-12T08:00:13.803000Z,4,CANCEL,CANCELED,9dd870c7-7636-4296-99dd-f28a4c5177f9,72c2ec1c-2d88-4148-84de-9864604c1688,9TLDRKCS99,BRK505639,EX4520484,ACC30,TRDR04,Macro,Macro_Sys,STRAT04,FIX,FGBL,EUREX,FUT,202602,EUR,100000,0.01,BUY,LIMIT,DAY,25,132.23,,132.21,132.23,132.22,0.02,0,25,,,,PASS,,-133,500,
2025-12-12T08:00:05.957000Z,1,NEW,NEW,a5508cf6-3736-441a-b54b-d3019f22d652,c5d3c471-d682-4c3f-8723-991a391a97db,ONELLMO7HA,BRK875849,EX5862590,ACC09,TRDR03,Macro,Macro_Sys,,GUI,GC,COMEX,FUT,202605,USD,100,0.1,SELL,LIMIT,DAY,20,2045.7,,2045.4,2045.5,2045.4,0.1,0,20,,,,PASS,,186,500,
2025-12-12T08:00:05.961000Z,2,SENT,SENT,a5508cf6-3736-441a-b54b-d3019f22d652,c5d3c471-d682-4c3f-8723-991a391a97db,ONELLMO7HA,BRK875849,EX5862590,ACC09,TRDR03,Macro,Macro_Sys,,GUI,GC,COMEX,FUT,202605,USD,100,0.1,SELL,LIMIT,DAY,20,2045.7,,2045.4,2045.5,2045.4,0.1,0,20,,,,PASS,,186,500,
2025-12-12T08:00:05.997000Z,3,ACK,ACK,a5508cf6-3736-441a-b54b-d3019f22d652,c5d3c471-d682-4c3f-8723-991a391a97db,ONELLMO7HA,BRK875849,EX5862590,ACC09,TRDR03,Macro,Macro_Sys,,GUI,GC,COMEX,FUT,202605,USD,100,0.1,SELL,LIMIT,DAY,20,2045.7,,2045.4,2045.5,2045.4,0.1,0,20,,,,PASS,,186,500,
2025-12-12T08:00:06.017000Z,4,PARTIAL_FILL,PARTIALLY_FILLED,a5508cf6-3736-441a-b54b-d3019f22d652,c5d3c471-d682-4c3f-8723-991a391a97db,ONELLMO7HA,BRK875849,EX5862590,ACC09,TRDR03,Macro,Macro_Sys,,GUI,GC,COMEX,FUT,202605,USD,100,0.1,SELL,LIMIT,DAY,20,2045.7,,2045.4,2045.5,2045.4,0.1,5,15,5,2045.3000000000002,2045.3,PASS,,186,500,
